"Dell G3 3500 Gaming Laptop 15.6"" (39.62cms) FHD 120 Hz (10th Gen Core i7-10750H/8GB/512GB SSD/Windows 10 Home Plus & MS Office/NVIDIA1650 Ti Graphics/Eclipse Black) D560260WIN9BE","₹ 86,390.00",2021-07-13 17:23:07.135567
"Dell G3 3500 Gaming Laptop 15.6"" (39.62cms) FHD 120 Hz (10th Gen Core i7-10750H/8GB/512GB SSD/Windows 10 Home Plus & MS Office/NVIDIA1650 Ti Graphics/Eclipse Black) D560260WIN9BE","₹ 86,390.00",2021-07-13 17:24:13.970028
"Dell G3 3500 Gaming Laptop 15.6"" (39.62cms) FHD 120 Hz (10th Gen Core i7-10750H/8GB/512GB SSD/Windows 10 Home Plus & MS Office/NVIDIA1650 Ti Graphics/Eclipse Black) D560260WIN9BE","₹ 86,390.00",2021-07-13 17:24:16.031940
"Dell G3 3500 Gaming Laptop 15.6"" (39.62cms) FHD 120 Hz (10th Gen Core i7-10750H/8GB/512GB SSD/Windows 10 Home Plus & MS Office/NVIDIA1650 Ti Graphics/Eclipse Black) D560260WIN9BE","₹ 86,390.00",2021-07-13 17:24:17.814162
"Dell G3 3500 Gaming Laptop 15.6"" (39.62cms) FHD 120 Hz (10th Gen Core i7-10750H/8GB/512GB SSD/Windows 10 Home Plus & MS Office/NVIDIA1650 Ti Graphics/Eclipse Black) D560260WIN9BE","₹ 86,390.00",2021-07-13 17:24:19.824718
"Dell G3 3500 Gaming Laptop 15.6"" (39.62cms) FHD 120 Hz (10th Gen Core i7-10750H/8GB/512GB SSD/Windows 10 Home Plus & MS Office/NVIDIA1650 Ti Graphics/Eclipse Black) D560260WIN9BE","₹ 86,390.00",2021-07-13 17:24:21.709680
"Dell G3 3500 Gaming Laptop 15.6"" (39.62cms) FHD 120 Hz (10th Gen Core i7-10750H/8GB/512GB SSD/Windows 10 Home Plus & MS Office/NVIDIA1650 Ti Graphics/Eclipse Black) D560260WIN9BE","₹ 86,390.00",2021-07-13 17:25:58.123260
"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch FHD Gaming Laptop (8GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650Ti 4GB/Shadow Black), 15-dk1508TX","₹ 68,990.00",2021-07-13 17:25:59.946062
